1,11,11,1.0,2831
2,9,9,1.0,501
3,11,11,1.0,2823
4,10,10,1.0,2831
5,12,12,1.0,2309
6,7,7,1.0,675
7,4,4,1.0,174
8,6,6,1.0,385
9,6,6,1.0,2823
10,5,5,1.0,387
11,7,7,1.0,649
12,9,9,1.0,1315
13,9,9,1.0,683
14,10,10,1.0,649
15,3,3,1.0,348
16,4,4,1.0,211
17,1,1,1.0,348
18,5,5,1.0,437
19,1,1,1.0,7
20,8,8,1.0,567
平均,6.9,6.9,1.0,1047.65
总时间,138.0,138.0,1.0,2831
