1,11,11,1.0,147
2,9,9,1.0,203
3,11,11,1.0,209
4,10,10,1.0,173
5,12,12,1.0,227
6,7,7,1.0,312
7,4,4,1.0,151
8,6,6,1.0,335
9,6,6,1.0,335
10,5,5,1.0,1022
11,7,7,1.0,227
12,9,9,1.0,717
13,9,9,1.0,717
14,10,10,1.0,317
15,3,3,1.0,1022
16,4,4,1.0,317
17,1,1,1.0,355
18,5,5,1.0,290
19,1,1,1.0,56
20,8,8,1.0,290
平均,6.9,6.9,1.0,371.1
总时间,138.0,138.0,1.0,1022
