1,11,11,1.0,2128
2,9,9,1.0,2109
3,11,11,1.0,4462
4,10,10,1.0,3830
5,12,12,1.0,4600
6,7,7,1.0,1638
7,4,4,1.0,2565
8,6,6,1.0,1904
9,6,6,1.0,1809
10,5,5,1.0,1773
11,7,7,1.0,2780
12,9,9,1.0,2040
13,9,9,1.0,1814
14,10,10,1.0,2960
15,3,3,1.0,620
16,4,4,1.0,2312
17,1,1,1.0,2150
18,5,5,1.0,1607
19,1,1,1.0,801
20,8,8,1.0,4925
平均,6.9,6.9,1.0,2441.35
总时间,138.0,138.0,1.0,4925
